rider_id,total_trips,total_spend_usd,avg_trip_fare_usd,first_trip_date,last_trip_date
R0064513,0,0.0,,,
R0026443,1,0.0,83.84,2023-03-15,2023-03-15
R0047896,0,0.0,,,
R0044162,2,0.0,43.01,2023-02-23,2025-02-09
R0013053,0,0.0,,,
R0045086,1,0.0,46.29,2024-07-06,2024-07-06
R0070002,3,0.0,61.30333333333334,2022-04-10,2025-08-06
R0063336,0,0.0,,,
R0056823,0,0.0,,,
R0026922,0,0.0,,,
R0055155,2,37.66,42.41,2021-08-09,2022-04-08
R0024525,1,0.0,58.71,2024-11-11,2024-11-11
R0036321,0,0.0,,,
R0071149,0,0.0,,,
R0035544,1,0.0,25.6,2022-12-25,2022-12-25
R0074068,0,0.0,,,
R0041205,0,0.0,,,
R0058495,1,0.0,89.73,2022-03-04,2022-03-04
R0068936,0,0.0,,,
R0020600,1,0.0,63.94,2022-05-10,2022-05-10
R0006174,0,0.0,,,
R0068928,0,0.0,,,
R0046347,1,0.0,40.23,2025-10-18,2025-10-18
R0030636,1,0.0,56.67,2024-03-01,2024-03-01
R0048610,1,0.0,61.32,2022-12-05,2022-12-05
R0046778,1,0.0,34.47,2023-03-11,2023-03-11
R0055164,0,0.0,,,
R0047013,0,0.0,,,
R0073911,1,0.0,68.66,2020-09-26,2020-09-26
R0069966,0,0.0,,,
R0023168,0,0.0,,,
R0032378,0,0.0,,,
R0042189,0,0.0,,,
R0067088,2,0.0,43.96,2021-12-22,2024-09-17
R0022623,2,0.0,36.115,2022-10-01,2023-12-06
R0066908,1,0.0,71.77,2025-01-01,2025-01-01
R0061871,2,0.0,27.935000000000002,2022-07-26,2022-09-13
R0058141,0,0.0,,,
R0041483,1,0.0,35.84,2021-08-26,2021-08-26
R0002333,1,0.0,61.87,2020-02-26,2020-02-26
R0033300,0,0.0,,,
R0032868,0,0.0,,,
R0047808,1,0.0,61.6,2020-02-11,2020-02-11
R0043525,0,0.0,,,
R0015560,1,0.0,34.19,2024-11-04,2024-11-04
R0033571,0,0.0,,,
R0047372,1,0.0,63.1,2021-04-19,2021-04-19
R0012010,1,50.44,50.44,2022-03-23,2022-03-23
R0013291,0,0.0,,,
R0045666,0,0.0,,,
R0038812,0,0.0,,,
R0024959,1,0.0,65.05,2024-06-09,2024-06-09
R0038570,1,0.0,111.4,2025-07-04,2025-07-04
R0022015,0,0.0,,,
R0065533,1,0.0,70.25,2020-02-19,2020-02-19
R0039430,0,0.0,,,
R0035309,0,0.0,,,
R0033848,1,0.0,49.56,2021-07-20,2021-07-20
R0053525,0,0.0,,,
R0067002,1,0.0,29.58,2025-03-10,2025-03-10
R0041027,0,0.0,,,
R0006360,0,0.0,,,
R0000537,1,0.0,15.47,2022-07-23,2022-07-23
R0049019,1,0.0,43.42,2025-11-17,2025-11-17
R0059204,0,0.0,,,
R0035918,0,0.0,,,
R0028175,0,0.0,,,
R0017926,2,0.0,71.025,2022-01-24,2024-03-11
R0019702,0,0.0,,,
R0063855,1,0.0,71.01,2025-01-26,2025-01-26
R0064496,2,0.0,44.255,2024-04-04,2025-05-23
R0038743,1,0.0,26.06,2021-12-24,2021-12-24
R0025789,0,0.0,,,
R0024334,0,0.0,,,
R0036468,2,0.0,60.855000000000004,2020-08-03,2023-05-28
R0063622,2,0.0,67.02,2021-11-14,2023-06-18
R0044251,0,0.0,,,
R0020480,0,0.0,,,
R0046937,0,0.0,,,
R0073767,0,0.0,,,
R0023208,0,0.0,,,
R0050450,2,44.61,51.195,2020-09-12,2024-12-10
R0005208,0,0.0,,,
R0040249,1,0.0,84.68,2024-03-16,2024-03-16
R0068519,0,0.0,,,
R0041289,0,0.0,,,
R0028775,0,0.0,,,
R0074303,0,0.0,,,
R0056736,0,0.0,,,
R0050042,1,0.0,51.3,2022-10-01,2022-10-01
R0005876,0,0.0,,,
R0014075,1,0.0,19.81,2021-04-20,2021-04-20
R0027666,0,0.0,,,
R0025903,0,0.0,,,
R0015280,0,0.0,,,
R0016304,0,0.0,,,
R0026023,0,0.0,,,
R0046850,1,0.0,45.76,2023-03-01,2023-03-01
R0065306,1,0.0,63.38,2024-08-23,2024-08-23
R0018498,0,0.0,,,
R0014451,1,59.62,59.62,2023-09-11,2023-09-11
R0016368,0,0.0,,,
R0003059,0,0.0,,,
R0032820,0,0.0,,,
R0072247,0,0.0,,,
R0013016,2,0.0,36.260000000000005,2024-12-24,2025-01-20
R0022573,2,71.43,60.175000000000004,2022-09-05,2025-06-01
R0068711,1,0.0,85.18,2025-09-11,2025-09-11
R0013811,0,0.0,,,
R0029035,1,0.0,26.56,2022-04-15,2022-04-15
R0016799,0,0.0,,,
R0005386,0,0.0,,,
R0021518,0,0.0,,,
R0041364,2,0.0,31.005000000000003,2022-10-10,2023-12-26
R0044731,0,0.0,,,
R0022415,0,0.0,,,
R0035390,0,0.0,,,
R0039902,1,0.0,40.51,2024-07-01,2024-07-01
R0029803,2,0.0,40.870000000000005,2020-05-22,2020-11-17
R0063318,0,0.0,,,
R0073576,0,0.0,,,
R0058371,0,0.0,,,
R0004280,0,0.0,,,
R0032322,1,0.0,51.48,2024-07-01,2024-07-01
R0007199,1,0.0,32.8,2024-09-04,2024-09-04
R0058028,0,0.0,,,
R0043803,1,0.0,19.23,2022-06-06,2022-06-06
R0022716,0,0.0,,,
R0011560,3,0.0,51.876666666666665,2022-02-06,2025-10-01
R0038567,0,0.0,,,
R0010021,2,0.0,44.485,2021-04-28,2021-09-20
R0052143,0,0.0,,,
R0073397,1,0.0,52.42,2022-02-14,2022-02-14
R0040127,0,0.0,,,
R0001746,0,0.0,,,
R0025459,0,0.0,,,
R0041501,0,0.0,,,
R0001956,1,0.0,95.74,2020-07-05,2020-07-05
R0043817,0,0.0,,,
R0031804,0,0.0,,,
R0055611,0,0.0,,,
R0040838,0,0.0,,,
R0046978,0,0.0,,,
R0011775,0,0.0,,,
R0013434,0,0.0,,,
R0015573,1,0.0,30.95,2021-06-05,2021-06-05
R0000181,1,0.0,46.3,2023-08-12,2023-08-12
R0027520,0,0.0,,,
R0073951,0,0.0,,,
R0053488,0,0.0,,,
R0038147,2,0.0,53.900000000000006,2025-02-17,2025-06-08
R0025621,0,0.0,,,
R0059959,0,0.0,,,
R0056739,2,0.0,27.15,2021-12-13,2024-12-08
R0040837,0,0.0,,,
R0004649,0,0.0,,,
R0063471,0,0.0,,,
R0017732,0,0.0,,,
R0012556,0,0.0,,,
R0004199,1,0.0,90.51,2022-08-06,2022-08-06
R0002211,1,0.0,51.28,2022-08-07,2022-08-07
R0071855,3,48.33,61.79,2020-06-01,2025-07-18
R0016496,0,0.0,,,
R0059912,0,0.0,,,
R0022062,0,0.0,,,
R0012496,0,0.0,,,
R0047144,1,0.0,51.66,2023-10-23,2023-10-23
R0061298,0,0.0,,,
R0022175,0,0.0,,,
R0049163,2,0.0,44.31,2024-11-08,2025-03-04
R0019077,0,0.0,,,
R0054683,2,0.0,41.285,2023-03-12,2025-06-06
R0047378,1,0.0,35.77,2022-06-15,2022-06-15
R0011492,0,0.0,,,
R0002290,0,0.0,,,
R0058133,0,0.0,,,
R0062756,0,0.0,,,
R0050338,1,0.0,34.46,2022-11-08,2022-11-08
R0004855,0,0.0,,,
R0062394,0,0.0,,,
R0063590,1,0.0,39.21,2024-04-25,2024-04-25
R0029962,0,0.0,,,
R0036195,0,0.0,,,
R0034867,0,0.0,,,
R0069568,1,0.0,38.3,2022-11-24,2022-11-24
R0001918,0,0.0,,,
R0049311,0,0.0,,,
R0045996,0,0.0,,,
R0024547,1,0.0,53.19,2023-03-26,2023-03-26
R0052892,1,0.0,34.36,2023-01-05,2023-01-05
R0048568,0,0.0,,,
R0070496,1,0.0,26.31,2020-02-01,2020-02-01
R0058398,0,0.0,,,
R0053256,0,0.0,,,
R0039482,0,0.0,,,
R0067984,0,0.0,,,
R0000817,0,0.0,,,
R0046758,1,49.99,49.99,2023-06-03,2023-06-03
R0015121,0,0.0,,,
R0004795,0,0.0,,,
R0063000,0,0.0,,,
R0008638,0,0.0,,,
R0036642,0,0.0,,,
R0045386,0,0.0,,,
R0009274,0,0.0,,,
R0000126,0,0.0,,,
R0067013,0,0.0,,,
R0038944,1,0.0,64.23,2023-10-08,2023-10-08
R0002958,0,0.0,,,
R0073005,0,0.0,,,
R0067302,1,0.0,64.88,2022-06-05,2022-06-05
R0047208,1,0.0,154.8,2025-08-18,2025-08-18
R0004502,1,0.0,57.85,2022-08-16,2022-08-16
R0005195,0,0.0,,,
R0072092,0,0.0,,,
R0070403,0,0.0,,,
R0048498,0,0.0,,,
R0064324,1,0.0,94.19,2020-08-03,2020-08-03
R0043998,0,0.0,,,
R0010821,1,0.0,60.28,2020-08-03,2020-08-03
R0014513,1,0.0,47.71,2023-12-18,2023-12-18
R0065998,0,0.0,,,
R0021194,0,0.0,,,
R0026154,0,0.0,,,
R0074728,0,0.0,,,
R0027554,0,0.0,,,
R0042667,1,0.0,56.8,2021-11-05,2021-11-05
R0074738,2,0.0,39.019999999999996,2024-04-06,2024-04-28
R0064505,0,0.0,,,
R0026362,0,0.0,,,
R0007389,0,0.0,,,
R0050789,1,0.0,26.49,2022-12-27,2022-12-27
R0013748,1,53.51,53.51,2022-09-15,2022-09-15
R0051829,1,0.0,70.73,2025-06-09,2025-06-09
R0067367,0,0.0,,,
R0009803,0,0.0,,,
R0029726,1,0.0,54.77,2022-05-20,2022-05-20
R0068692,1,0.0,21.11,2025-06-04,2025-06-04
R0000924,1,45.4,45.4,2024-02-01,2024-02-01
R0051137,0,0.0,,,
R0044057,0,0.0,,,
R0071745,0,0.0,,,
R0027182,0,0.0,,,
R0045620,0,0.0,,,
R0027914,1,0.0,83.86,2021-01-20,2021-01-20
R0026719,0,0.0,,,
R0073173,0,0.0,,,
R0037291,0,0.0,,,
R0001787,1,0.0,54.5,2021-01-06,2021-01-06
R0022582,0,0.0,,,
R0027497,1,0.0,35.31,2020-11-15,2020-11-15
R0012155,0,0.0,,,
R0003148,0,0.0,,,
R0049606,0,0.0,,,
R0058690,0,0.0,,,
R0070577,0,0.0,,,
R0058177,1,0.0,41.34,2025-08-06,2025-08-06
R0045388,0,0.0,,,
R0072857,1,0.0,58.02,2024-05-02,2024-05-02
R0070690,0,0.0,,,
R0063287,1,0.0,83.68,2025-12-21,2025-12-21
R0037818,0,0.0,,,
R0066781,0,0.0,,,
R0073236,0,0.0,,,
R0001553,1,0.0,22.45,2023-07-21,2023-07-21
R0046884,0,0.0,,,
R0049286,0,0.0,,,
R0001221,1,0.0,43.38,2025-06-24,2025-06-24
R0012426,0,0.0,,,
R0069729,1,0.0,65.17,2023-01-10,2023-01-10
R0019686,0,0.0,,,
R0072505,0,0.0,,,
R0020652,0,0.0,,,
R0071141,1,0.0,57.39,2024-08-19,2024-08-19
R0068951,0,0.0,,,
R0022841,0,0.0,,,
R0008408,0,0.0,,,
R0056132,0,0.0,,,
R0045840,1,0.0,54.33,2025-07-26,2025-07-26
R0041019,0,0.0,,,
R0056017,1,0.0,113.72,2020-12-15,2020-12-15
R0009482,0,0.0,,,
R0024973,1,0.0,49.62,2021-12-05,2021-12-05
R0019623,0,0.0,,,
R0010030,0,0.0,,,
R0029885,0,0.0,,,
R0017030,0,0.0,,,
R0042007,1,0.0,29.32,2020-10-26,2020-10-26
R0015171,0,0.0,,,
R0068399,0,0.0,,,
R0020212,0,0.0,,,
R0064960,1,0.0,76.84,2022-12-04,2022-12-04
R0005006,0,0.0,,,
R0034461,1,0.0,15.63,2024-05-11,2024-05-11
R0035962,0,0.0,,,
R0007936,1,0.0,23.42,2023-08-22,2023-08-22
R0017612,0,0.0,,,
R0047745,0,0.0,,,
R0029915,0,0.0,,,
R0009193,0,0.0,,,
R0017221,0,0.0,,,
R0000210,0,0.0,,,
R0060956,0,0.0,,,
R0046481,2,0.0,100.4,2021-05-16,2022-05-25
R0003248,0,0.0,,,
R0014977,0,0.0,,,
R0003697,0,0.0,,,
R0067253,1,18.51,18.51,2022-07-27,2022-07-27
R0030679,2,0.0,61.515,2021-07-03,2024-08-02
R0010596,1,0.0,43.11,2025-10-07,2025-10-07
R0045475,0,0.0,,,
R0060310,0,0.0,,,
R0073784,0,0.0,,,
R0068559,1,0.0,57.84,2020-02-06,2020-02-06
R0045026,1,0.0,14.67,2023-11-28,2023-11-28
R0013972,0,0.0,,,
R0057816,1,0.0,86.33,2020-08-08,2020-08-08
R0015963,1,0.0,17.32,2025-08-03,2025-08-03
R0073407,0,0.0,,,
R0046374,0,0.0,,,
R0033700,0,0.0,,,
R0022308,0,0.0,,,
R0041826,0,0.0,,,
R0020875,0,0.0,,,
R0055898,0,0.0,,,
R0057455,1,0.0,44.16,2024-08-18,2024-08-18
R0039405,1,0.0,69.29,2024-09-20,2024-09-20
R0003090,1,0.0,95.37,2025-09-13,2025-09-13
R0042589,0,0.0,,,
R0051307,1,0.0,60.65,2023-11-16,2023-11-16
R0046647,1,0.0,63.34,2024-02-08,2024-02-08
R0063901,0,0.0,,,
R0025218,0,0.0,,,
R0023855,1,0.0,19.09,2025-11-04,2025-11-04
R0065659,0,0.0,,,
R0073457,0,0.0,,,
R0030784,0,0.0,,,
R0045961,0,0.0,,,
R0002637,0,0.0,,,
R0006155,0,0.0,,,
R0024184,0,0.0,,,
R0000979,1,0.0,114.89,2022-09-16,2022-09-16
R0037422,0,0.0,,,
R0008296,0,0.0,,,
R0066046,0,0.0,,,
R0038769,0,0.0,,,
R0065430,0,0.0,,,
R0041443,0,0.0,,,
R0028482,0,0.0,,,
R0053114,1,0.0,38.5,2024-08-02,2024-08-02
R0016849,0,0.0,,,
R0014999,0,0.0,,,
R0023951,0,0.0,,,
R0074608,0,0.0,,,
R0037887,1,0.0,29.43,2020-04-05,2020-04-05
R0000911,1,0.0,41.85,2024-05-15,2024-05-15
R0023955,0,0.0,,,
R0045465,0,0.0,,,
R0039102,1,0.0,85.6,2020-10-24,2020-10-24
R0036540,0,0.0,,,
R0014511,0,0.0,,,
R0021009,0,0.0,,,
R0053315,0,0.0,,,
R0032794,0,0.0,,,
R0051940,0,0.0,,,
R0016096,2,0.0,41.875,2020-07-22,2023-08-12
R0004857,0,0.0,,,
R0065560,0,0.0,,,
R0034205,0,0.0,,,
R0007304,0,0.0,,,
R0039331,1,45.44,45.44,2022-06-08,2022-06-08
R0042683,0,0.0,,,
R0036993,0,0.0,,,
R0007626,0,0.0,,,
R0031533,4,32.09,58.0125,2020-04-25,2024-03-01
R0051152,0,0.0,,,
R0061394,0,0.0,,,
R0012771,0,0.0,,,
R0061575,0,0.0,,,
R0035149,0,0.0,,,
R0009568,0,0.0,,,
R0004273,0,0.0,,,
R0001677,0,0.0,,,
R0002662,0,0.0,,,
R0025647,0,0.0,,,
R0022778,1,0.0,82.51,2020-03-25,2020-03-25
R0073875,0,0.0,,,
R0048197,0,0.0,,,
R0008017,1,0.0,71.64,2022-06-17,2022-06-17
R0028130,1,0.0,81.87,2022-12-03,2022-12-03
R0022728,1,0.0,34.53,2024-03-26,2024-03-26
R0049990,0,0.0,,,
R0006038,0,0.0,,,
R0018705,0,0.0,,,
R0049700,1,0.0,56.86,2022-06-21,2022-06-21
R0032035,1,0.0,52.62,2024-11-21,2024-11-21
R0042455,0,0.0,,,
R0008778,0,0.0,,,
R0071173,1,0.0,68.61,2021-12-09,2021-12-09
R0026293,0,0.0,,,
R0038230,2,0.0,101.25500000000001,2023-06-07,2025-05-12
R0020674,0,0.0,,,
R0037706,1,29.71,29.71,2022-01-24,2022-01-24
R0033052,0,0.0,,,
R0034178,0,0.0,,,
R0047015,0,0.0,,,
R0027286,0,0.0,,,
R0049256,1,0.0,32.84,2022-04-18,2022-04-18
R0069056,2,0.0,30.84,2024-07-12,2024-11-18
R0072432,0,0.0,,,
R0012725,1,0.0,63.13,2020-12-25,2020-12-25
R0014215,0,0.0,,,
R0034974,0,0.0,,,
R0019577,1,0.0,22.57,2023-06-09,2023-06-09
R0014702,0,0.0,,,
R0023213,1,0.0,25.17,2021-07-23,2021-07-23
R0013627,0,0.0,,,
R0005547,0,0.0,,,
R0007012,0,0.0,,,
R0070098,1,115.03,115.03,2025-10-04,2025-10-04
R0059052,1,90.71,90.71,2020-03-24,2020-03-24
R0021554,1,0.0,70.72,2024-01-03,2024-01-03
R0021818,1,0.0,55.25,2022-04-10,2022-04-10
R0053004,1,0.0,55.68,2025-08-24,2025-08-24
R0074741,0,0.0,,,
R0020483,0,0.0,,,
R0012788,0,0.0,,,
R0036194,0,0.0,,,
R0004164,0,0.0,,,
R0051990,1,0.0,41.52,2023-05-19,2023-05-19
R0058476,0,0.0,,,
R0046862,0,0.0,,,
R0056643,0,0.0,,,
R0030066,0,0.0,,,
R0073158,0,0.0,,,
R0050115,0,0.0,,,
R0054215,0,0.0,,,
R0010300,0,0.0,,,
R0065303,0,0.0,,,
R0049664,1,0.0,59.84,2023-03-13,2023-03-13
R0033931,0,0.0,,,
R0061163,0,0.0,,,
R0039537,0,0.0,,,
R0074337,1,0.0,34.69,2024-06-11,2024-06-11
R0005541,1,0.0,75.92,2024-01-07,2024-01-07
R0031510,0,0.0,,,
R0052140,0,0.0,,,
R0001952,1,0.0,106.28,2021-05-07,2021-05-07
R0074369,0,0.0,,,
R0029416,1,0.0,43.73,2024-10-05,2024-10-05
R0022435,2,129.17,64.585,2022-06-18,2023-01-02
R0054893,0,0.0,,,
R0040098,0,0.0,,,
R0056408,0,0.0,,,
R0066376,0,0.0,,,
R0020258,1,0.0,26.01,2023-03-06,2023-03-06
R0064502,1,0.0,78.86,2020-08-26,2020-08-26
R0012275,0,0.0,,,
R0045180,0,0.0,,,
R0049885,0,0.0,,,
R0045629,0,0.0,,,
R0061457,1,0.0,127.65,2023-12-19,2023-12-19
R0043026,0,0.0,,,
R0016378,0,0.0,,,
R0005987,1,0.0,27.9,2024-02-10,2024-02-10
R0027702,0,0.0,,,
R0008927,0,0.0,,,
R0036398,0,0.0,,,
R0035233,0,0.0,,,
R0032819,0,0.0,,,
R0024061,0,0.0,,,
R0031747,0,0.0,,,
R0050995,1,111.37,111.37,2021-10-26,2021-10-26
R0016783,0,0.0,,,
R0007858,2,0.0,53.42,2022-08-11,2023-08-03
R0025764,0,0.0,,,
R0022402,0,0.0,,,
R0002049,0,0.0,,,
R0014538,1,0.0,52.79,2024-04-14,2024-04-14
R0056559,2,0.0,55.49,2025-01-14,2025-03-16
R0060194,1,0.0,17.68,2021-03-27,2021-03-27
R0024140,0,0.0,,,
R0015329,2,0.0,41.515,2020-11-24,2023-09-28
R0031907,0,0.0,,,
R0018954,0,0.0,,,
R0031452,0,0.0,,,
R0026414,1,0.0,68.48,2023-12-06,2023-12-06
R0041537,0,0.0,,,
R0032800,1,0.0,59.61,2023-09-20,2023-09-20
R0001391,0,0.0,,,
R0034884,0,0.0,,,
R0046581,0,0.0,,,
R0002556,0,0.0,,,
R0045884,0,0.0,,,
R0024253,0,0.0,,,
R0041731,0,0.0,,,
R0037225,1,0.0,84.68,2021-08-17,2021-08-17
R0051403,0,0.0,,,
R0061700,1,0.0,42.46,2024-08-26,2024-08-26
R0012837,0,0.0,,,
R0006716,0,0.0,,,
R0002734,0,0.0,,,
R0021283,0,0.0,,,
R0050126,0,0.0,,,
R0027189,1,0.0,69.05,2021-07-28,2021-07-28
R0026070,1,0.0,58.22,2025-03-12,2025-03-12
R0069168,0,0.0,,,
R0014777,1,0.0,104.71,2020-12-04,2020-12-04
R0054523,0,0.0,,,
R0011584,0,0.0,,,
R0062725,0,0.0,,,
R0062883,0,0.0,,,
R0027785,1,0.0,12.87,2021-07-22,2021-07-22
R0072864,1,0.0,87.28,2023-06-10,2023-06-10
R0021918,2,0.0,43.5,2022-05-18,2023-02-17
R0012131,0,0.0,,,
R0032085,0,0.0,,,
R0034670,0,0.0,,,
R0004252,1,0.0,82.3,2023-09-02,2023-09-02
R0069584,1,0.0,46.56,2022-02-26,2022-02-26
R0027324,0,0.0,,,
R0059759,0,0.0,,,
R0019635,0,0.0,,,
R0060905,0,0.0,,,
R0057393,0,0.0,,,
R0061636,1,0.0,38.54,2022-04-03,2022-04-03
R0060312,0,0.0,,,
R0016981,0,0.0,,,
R0053699,1,116.43,116.43,2021-02-17,2021-02-17
R0018035,0,0.0,,,
R0063455,0,0.0,,,
R0039903,0,0.0,,,
R0046966,0,0.0,,,
R0032273,1,41.3,41.3,2023-08-09,2023-08-09
R0024722,0,0.0,,,
R0035722,1,0.0,40.36,2025-12-28,2025-12-28
R0002728,0,0.0,,,
R0067685,0,0.0,,,
R0055266,0,0.0,,,
R0008461,2,0.0,50.265,2023-04-15,2025-10-25
R0030994,0,0.0,,,
R0011451,0,0.0,,,
R0015458,0,0.0,,,
R0019127,0,0.0,,,
R0002650,0,0.0,,,
R0068314,1,0.0,57.15,2022-08-14,2022-08-14
R0030401,0,0.0,,,
R0011129,0,0.0,,,
R0038216,0,0.0,,,
R0068871,0,0.0,,,
R0068113,1,0.0,67.56,2022-01-02,2022-01-02
R0066632,0,0.0,,,
R0070616,1,0.0,50.48,2020-08-20,2020-08-20
R0072106,1,0.0,27.24,2024-06-08,2024-06-08
R0024297,1,0.0,72.73,2025-07-26,2025-07-26
R0066279,0,0.0,,,
R0034201,0,0.0,,,
R0070035,0,0.0,,,
R0072189,0,0.0,,,
R0055242,0,0.0,,,
R0073658,0,0.0,,,
R0012410,1,0.0,18.79,2025-09-02,2025-09-02
R0022833,1,0.0,60.66,2024-01-28,2024-01-28
R0020619,0,0.0,,,
R0068036,0,0.0,,,
R0018643,0,0.0,,,
R0009789,0,0.0,,,
R0056222,1,35.21,35.21,2021-06-04,2021-06-04
R0048737,0,0.0,,,
R0059571,0,0.0,,,
R0029211,1,0.0,50.73,2021-12-14,2021-12-14
R0006659,0,0.0,,,
R0051245,2,0.0,57.22,2024-05-10,2025-03-14
R0035598,0,0.0,,,
R0067170,1,0.0,51.43,2020-09-05,2020-09-05
R0038162,0,0.0,,,
R0037531,1,0.0,64.08,2025-11-16,2025-11-16
R0043223,0,0.0,,,
R0012498,2,0.0,58.54,2022-04-03,2025-08-18
R0070018,1,0.0,48.57,2022-08-01,2022-08-01
R0010816,2,0.0,35.675,2025-04-11,2025-08-12
R0024092,2,0.0,84.85,2021-06-01,2024-10-03
R0059472,1,0.0,35.13,2023-11-16,2023-11-16
R0054155,0,0.0,,,
R0068809,0,0.0,,,
R0022609,0,0.0,,,
R0063332,0,0.0,,,
R0004596,0,0.0,,,
R0068915,2,0.0,33.14,2020-04-15,2025-04-23
R0017217,1,0.0,34.93,2023-01-26,2023-01-26
R0052958,0,0.0,,,
R0030970,0,0.0,,,
R0061397,0,0.0,,,
R0049851,0,0.0,,,
R0016762,0,0.0,,,
R0010206,0,0.0,,,
R0018513,1,0.0,14.64,2022-01-10,2022-01-10
R0052066,2,106.54,79.15,2022-07-27,2024-01-09
R0029518,0,0.0,,,
R0019453,1,42.21,42.21,2021-03-12,2021-03-12
R0065222,0,0.0,,,
R0069102,0,0.0,,,
R0021180,1,0.0,59.46,2021-10-23,2021-10-23
R0052244,0,0.0,,,
R0006243,1,0.0,123.82,2025-07-16,2025-07-16
R0049148,1,0.0,54.91,2024-08-26,2024-08-26
R0058857,0,0.0,,,
R0040253,0,0.0,,,
R0065562,0,0.0,,,
R0019448,0,0.0,,,
R0050439,0,0.0,,,
R0071611,0,0.0,,,
R0002621,0,0.0,,,
R0037528,0,0.0,,,
R0054524,1,0.0,60.81,2024-07-22,2024-07-22
R0014023,1,0.0,58.96,2021-12-19,2021-12-19
R0023646,1,0.0,60.33,2024-12-26,2024-12-26
R0033253,0,0.0,,,
R0005311,0,0.0,,,
R0069239,0,0.0,,,
R0056759,0,0.0,,,
R0046180,0,0.0,,,
R0044580,0,0.0,,,
R0025192,0,0.0,,,
R0045550,3,0.0,65.54666666666667,2020-11-13,2023-05-13
R0023696,0,0.0,,,
R0064991,0,0.0,,,
R0067300,2,0.0,43.30500000000001,2021-08-11,2022-11-16
R0055870,0,0.0,,,
R0008750,0,0.0,,,
R0029534,0,0.0,,,
R0009588,0,0.0,,,
R0038428,0,0.0,,,
R0043281,0,0.0,,,
R0032563,0,0.0,,,
R0019214,0,0.0,,,
R0039462,0,0.0,,,
R0054488,1,59.53,59.53,2024-07-19,2024-07-19
R0011205,0,0.0,,,
R0039685,0,0.0,,,
R0004660,0,0.0,,,
R0030718,1,0.0,37.05,2023-04-07,2023-04-07
R0065364,0,0.0,,,
R0027612,1,0.0,62.46,2020-12-08,2020-12-08
R0064643,0,0.0,,,
R0001935,0,0.0,,,
R0063845,0,0.0,,,
R0054493,0,0.0,,,
R0012868,0,0.0,,,
R0030627,0,0.0,,,
R0055815,0,0.0,,,
R0063880,0,0.0,,,
R0006746,1,0.0,81.06,2023-05-28,2023-05-28
R0055853,0,0.0,,,
R0064412,0,0.0,,,
R0008423,0,0.0,,,
R0015483,0,0.0,,,
R0045832,0,0.0,,,
R0035959,0,0.0,,,
R0025032,0,0.0,,,
R0073908,0,0.0,,,
R0000775,0,0.0,,,
R0022367,1,0.0,66.52,2022-03-26,2022-03-26
R0029030,0,0.0,,,
R0059930,1,0.0,96.95,2022-10-09,2022-10-09
R0063655,0,0.0,,,
R0057928,0,0.0,,,
R0066100,0,0.0,,,
R0062446,2,0.0,50.61,2020-01-14,2022-04-17
R0021930,0,0.0,,,
R0042664,0,0.0,,,
R0071534,0,0.0,,,
R0065059,0,0.0,,,
R0019103,0,0.0,,,
R0046550,0,0.0,,,
R0072605,0,0.0,,,
R0032978,0,0.0,,,
R0070070,1,0.0,45.18,2020-04-24,2020-04-24
R0049752,0,0.0,,,
R0010825,0,0.0,,,
R0000625,0,0.0,,,
R0026050,1,41.96,41.96,2020-09-18,2020-09-18
R0018348,0,0.0,,,
R0056979,0,0.0,,,
R0033607,0,0.0,,,
R0060442,1,0.0,55.06,2021-01-26,2021-01-26
R0029440,4,0.0,41.085,2021-09-26,2023-11-08
R0066857,1,0.0,91.52,2025-01-12,2025-01-12
R0056925,0,0.0,,,
R0016431,0,0.0,,,
R0024163,0,0.0,,,
R0014464,1,0.0,27.59,2023-12-08,2023-12-08
R0035896,0,0.0,,,
R0038463,0,0.0,,,
R0003946,1,0.0,54.63,2024-09-28,2024-09-28
R0004031,0,0.0,,,
R0033074,0,0.0,,,
R0004560,0,0.0,,,
R0059494,1,0.0,63.28,2022-05-15,2022-05-15
R0034484,0,0.0,,,
R0045016,0,0.0,,,
R0061245,0,0.0,,,
R0022632,0,0.0,,,
R0017278,2,0.0,49.225,2025-04-10,2025-06-17
R0030599,0,0.0,,,
R0037121,0,0.0,,,
R0010039,0,0.0,,,
R0046756,0,0.0,,,
R0001190,1,0.0,35.75,2022-11-19,2022-11-19
R0023292,0,0.0,,,
R0016375,0,0.0,,,
R0012720,0,0.0,,,
R0068643,0,0.0,,,
R0008981,1,0.0,21.78,2023-01-21,2023-01-21
R0058464,1,40.0,40.0,2025-01-09,2025-01-09
R0066322,0,0.0,,,
R0016475,1,0.0,50.94,2025-08-21,2025-08-21
R0057652,1,0.0,54.21,2020-06-02,2020-06-02
R0010786,0,0.0,,,
R0043958,1,0.0,29.41,2020-02-26,2020-02-26
R0049167,0,0.0,,,
R0001347,1,94.07,94.07,2022-12-16,2022-12-16
R0014629,1,0.0,64.11,2023-01-11,2023-01-11
R0043219,0,0.0,,,
R0067333,0,0.0,,,
R0056860,0,0.0,,,
R0031144,0,0.0,,,
R0034405,3,40.05,36.78666666666666,2023-03-27,2025-07-21
R0031287,0,0.0,,,
R0038745,1,0.0,60.36,2024-05-13,2024-05-13
R0048967,0,0.0,,,
R0051767,0,0.0,,,
R0021696,1,0.0,32.61,2021-12-23,2021-12-23
R0006104,2,0.0,26.235,2023-01-04,2024-09-27
